file_path|line_number|function_name|signature|description|inputs|return_type|status
src/reedcms/matrix/parse.rs|69|parse_matrix_value|pub fn parse_matrix_value(value: &str) -> MatrixValue|Parses a Matrix CSV value with automatic type detection.|value: &str|MatrixValue|active
src/reedcms/matrix/parse.rs|151|test_parse_modifiers_simple|fn test_parse_modifiers_simple()|No description|None|()|active
src/reedcms/matrix/parse.rs|158|test_parse_modifiers_multiple|fn test_parse_modifiers_multiple()|No description|None|()|active
src/reedcms/matrix/parse.rs|165|test_parse_modifiers_no_brackets|fn test_parse_modifiers_no_brackets()|No description|None|()|active
src/reedcms/matrix/parse.rs|172|test_parse_matrix_value_type1|fn test_parse_matrix_value_type1()|No description|None|()|active
src/reedcms/matrix/parse.rs|179|test_parse_matrix_value_type2|fn test_parse_matrix_value_type2()|No description|None|()|active
src/reedcms/matrix/parse.rs|188|test_parse_matrix_value_type3|fn test_parse_matrix_value_type3()|No description|None|()|active
src/reedcms/matrix/parse.rs|198|test_parse_matrix_value_type4|fn test_parse_matrix_value_type4()|No description|None|()|active
src/reedcms/matrix/parse_test.rs|11|test_parse_modifiers_single|fn test_parse_modifiers_single()|No description|None|()|cfg_test
src/reedcms/matrix/parse_test.rs|18|test_parse_modifiers_multiple|fn test_parse_modifiers_multiple()|No description|None|()|cfg_test
src/reedcms/matrix/parse_test.rs|25|test_parse_modifiers_no_brackets|fn test_parse_modifiers_no_brackets()|No description|None|()|cfg_test
src/reedcms/matrix/parse_test.rs|32|test_parse_modifiers_empty_brackets|fn test_parse_modifiers_empty_brackets()|No description|None|()|cfg_test
src/reedcms/matrix/parse_test.rs|39|test_parse_modifiers_whitespace|fn test_parse_modifiers_whitespace()|No description|None|()|cfg_test
src/reedcms/matrix/parse_test.rs|47|test_parse_matrix_value_type1_simple|fn test_parse_matrix_value_type1_simple()|No description|None|()|cfg_test
src/reedcms/matrix/parse_test.rs|57|test_parse_matrix_value_type1_with_whitespace|fn test_parse_matrix_value_type1_with_whitespace()|No description|None|()|cfg_test
src/reedcms/matrix/parse_test.rs|68|test_parse_matrix_value_type2_two_items|fn test_parse_matrix_value_type2_two_items()|No description|None|()|cfg_test
src/reedcms/matrix/parse_test.rs|80|test_parse_matrix_value_type2_multiple_items|fn test_parse_matrix_value_type2_multiple_items()|No description|None|()|cfg_test
src/reedcms/matrix/parse_test.rs|92|test_parse_matrix_value_type2_with_whitespace|fn test_parse_matrix_value_type2_with_whitespace()|No description|None|()|cfg_test
src/reedcms/matrix/parse_test.rs|105|test_parse_matrix_value_type3_single_modifier|fn test_parse_matrix_value_type3_single_modifier()|No description|None|()|cfg_test
src/reedcms/matrix/parse_test.rs|118|test_parse_matrix_value_type3_multiple_modifiers|fn test_parse_matrix_value_type3_multiple_modifiers()|No description|None|()|cfg_test
src/reedcms/matrix/parse_test.rs|131|test_parse_matrix_value_type3_unix_permissions|fn test_parse_matrix_value_type3_unix_permissions()|No description|None|()|cfg_test
src/reedcms/matrix/parse_test.rs|145|test_parse_matrix_value_type4_two_items|fn test_parse_matrix_value_type4_two_items()|No description|None|()|cfg_test
src/reedcms/matrix/parse_test.rs|159|test_parse_matrix_value_type4_multiple_items|fn test_parse_matrix_value_type4_multiple_items()|No description|None|()|cfg_test
src/reedcms/matrix/parse_test.rs|175|test_parse_matrix_value_type4_wildcard|fn test_parse_matrix_value_type4_wildcard()|No description|None|()|cfg_test
src/reedcms/matrix/parse_test.rs|181|test_parse_matrix_value_type4_multiple_modifiers_per_item|fn test_parse_matrix_value_type4_multiple_modifiers_per_item()|No description|None|()|cfg_test
src/reedcms/matrix/parse_test.rs|196|test_parse_matrix_value_performance|fn test_parse_matrix_value_performance()|No description|None|()|cfg_test
src/reedcms/matrix/read.rs|47|read_matrix_csv|pub fn read_matrix_csv<P: AsRef<Path>>(path: P) -> ReedResult<Vec<MatrixRecord>>|Reads a pipe-delimited Matrix CSV file.|path: P|ReedResult<Vec<MatrixRecord>>|active
src/reedcms/matrix/read_test.rs|10|create_test_file|fn create_test_file(content: &str) -> PathBuf|No description|content: &str|PathBuf|cfg_test
src/reedcms/matrix/read_test.rs|19|cleanup_test_file|fn cleanup_test_file(path: &PathBuf)|No description|path: &PathBuf|()|cfg_test
src/reedcms/matrix/read_test.rs|24|test_read_matrix_csv_basic|fn test_read_matrix_csv_basic()|No description|None|()|cfg_test
src/reedcms/matrix/read_test.rs|45|test_read_matrix_csv_type2_lists|fn test_read_matrix_csv_type2_lists()|No description|None|()|cfg_test
src/reedcms/matrix/read_test.rs|67|test_read_matrix_csv_type3_modified|fn test_read_matrix_csv_type3_modified()|No description|None|()|cfg_test
src/reedcms/matrix/read_test.rs|88|test_read_matrix_csv_type4_permissions|fn test_read_matrix_csv_type4_permissions()|No description|None|()|cfg_test
src/reedcms/matrix/read_test.rs|112|test_read_matrix_csv_skip_comments|fn test_read_matrix_csv_skip_comments()|No description|None|()|cfg_test
src/reedcms/matrix/read_test.rs|126|test_read_matrix_csv_skip_empty_lines|fn test_read_matrix_csv_skip_empty_lines()|No description|None|()|cfg_test
src/reedcms/matrix/read_test.rs|140|test_read_matrix_csv_no_description|fn test_read_matrix_csv_no_description()|No description|None|()|cfg_test
src/reedcms/matrix/read_test.rs|155|test_read_matrix_csv_empty_file|fn test_read_matrix_csv_empty_file()|No description|None|()|cfg_test
src/reedcms/matrix/read_test.rs|166|test_read_matrix_csv_file_not_found|fn test_read_matrix_csv_file_not_found()|No description|None|()|cfg_test
src/reedcms/matrix/read_test.rs|172|test_read_matrix_csv_performance|fn test_read_matrix_csv_performance()|No description|None|()|cfg_test
src/reedcms/matrix/read_test.rs|202|test_read_matrix_csv_field_order_preserved|fn test_read_matrix_csv_field_order_preserved()|No description|None|()|cfg_test
src/reedcms/matrix/record.rs|29|is_single|pub fn is_single(&self) -> bool|Returns true if this is a Single value.|None|bool|active
src/reedcms/matrix/record.rs|34|is_list|pub fn is_list(&self) -> bool|Returns true if this is a List value.|None|bool|active
src/reedcms/matrix/record.rs|39|is_modified|pub fn is_modified(&self) -> bool|Returns true if this is a Modified value.|None|bool|active
src/reedcms/matrix/record.rs|44|is_modified_list|pub fn is_modified_list(&self) -> bool|Returns true if this is a ModifiedList value.|None|bool|active
src/reedcms/matrix/record.rs|49|to_csv_string|pub fn to_csv_string(&self) -> String|Converts to string representation for CSV output.|None|String|active
src/reedcms/matrix/record.rs|90|new|pub fn new() -> Self|Creates a new empty MatrixRecord.|None|Self|active
src/reedcms/matrix/record.rs|107|add_field|pub fn add_field(&mut self, name: String, value: MatrixValue)|Adds a field to the record.|name: String; value: MatrixValue|()|active
src/reedcms/matrix/record.rs|115|get_field|pub fn get_field(&self, name: &str) -> Option<&MatrixValue>|Gets a field value by name.|name: &str|Option<&MatrixValue>|active
src/reedcms/matrix/record.rs|120|set_description|pub fn set_description(&mut self, desc: String)|Sets the description.|desc: String|()|active
src/reedcms/matrix/record.rs|128|to_csv_row|pub fn to_csv_row(&self) -> String|Converts to CSV row string.|None|String|active
src/reedcms/matrix/record.rs|148|default|fn default() -> Self|No description|None|Self|active
src/reedcms/matrix/record_test.rs|9|test_matrix_value_single|fn test_matrix_value_single()|No description|None|()|cfg_test
src/reedcms/matrix/record_test.rs|16|test_matrix_value_list|fn test_matrix_value_list()|No description|None|()|cfg_test
src/reedcms/matrix/record_test.rs|23|test_matrix_value_modified|fn test_matrix_value_modified()|No description|None|()|cfg_test
src/reedcms/matrix/record_test.rs|30|test_matrix_value_modified_list|fn test_matrix_value_modified_list()|No description|None|()|cfg_test
src/reedcms/matrix/record_test.rs|40|test_matrix_value_modified_multiple_mods|fn test_matrix_value_modified_multiple_mods()|No description|None|()|cfg_test
src/reedcms/matrix/record_test.rs|49|test_matrix_record_new|fn test_matrix_record_new()|No description|None|()|cfg_test
src/reedcms/matrix/record_test.rs|57|test_matrix_record_add_field|fn test_matrix_record_add_field()|No description|None|()|cfg_test
src/reedcms/matrix/record_test.rs|73|test_matrix_record_get_field|fn test_matrix_record_get_field()|No description|None|()|cfg_test
src/reedcms/matrix/record_test.rs|85|test_matrix_record_to_csv_row|fn test_matrix_record_to_csv_row()|No description|None|()|cfg_test
src/reedcms/matrix/record_test.rs|102|test_matrix_record_to_csv_row_no_description|fn test_matrix_record_to_csv_row_no_description()|No description|None|()|cfg_test
src/reedcms/matrix/record_test.rs|114|test_matrix_record_field_order_preserved|fn test_matrix_record_field_order_preserved()|No description|None|()|cfg_test
src/reedcms/matrix/write.rs|49|write_matrix_csv|pub fn write_matrix_csv<P: AsRef<Path>>( path: P, records: &[MatrixRecord], field_names: &[&str], ) -> ReedResult<()>|Writes Matrix CSV records to file atomically.|path: P; records: &[MatrixRecord]; field_names: &[&str]|ReedResult<()>|active
src/reedcms/matrix/write_test.rs|10|get_test_path|fn get_test_path() -> PathBuf|No description|None|PathBuf|cfg_test
src/reedcms/matrix/write_test.rs|17|cleanup_test_file|fn cleanup_test_file(path: &PathBuf)|No description|path: &PathBuf|()|cfg_test
src/reedcms/matrix/write_test.rs|24|test_write_matrix_csv_basic|fn test_write_matrix_csv_basic()|No description|None|()|cfg_test
src/reedcms/matrix/write_test.rs|62|test_write_matrix_csv_with_lists|fn test_write_matrix_csv_with_lists()|No description|None|()|cfg_test
src/reedcms/matrix/write_test.rs|86|test_write_matrix_csv_with_permissions|fn test_write_matrix_csv_with_permissions()|No description|None|()|cfg_test
src/reedcms/matrix/write_test.rs|113|test_write_matrix_csv_no_description|fn test_write_matrix_csv_no_description()|No description|None|()|cfg_test
src/reedcms/matrix/write_test.rs|129|test_write_matrix_csv_atomic_no_temp_file|fn test_write_matrix_csv_atomic_no_temp_file()|No description|None|()|cfg_test
src/reedcms/matrix/write_test.rs|144|test_write_matrix_csv_round_trip|fn test_write_matrix_csv_round_trip()|No description|None|()|cfg_test
src/reedcms/matrix/write_test.rs|175|test_write_matrix_csv_performance|fn test_write_matrix_csv_performance()|No description|None|()|cfg_test
src/reedcms/matrix/write_test.rs|205|test_write_matrix_csv_infer_fields_from_record|fn test_write_matrix_csv_infer_fields_from_record()|No description|None|()|cfg_test
src/reedcms/reed/reedbase.rs|52|new|pub fn new(text_path: &str, route_path: &str, meta_path: &str) -> Self|Creates a new ReedBase dispatcher.|text_path: &str; route_path: &str; meta_path: &str|Self|active
src/reedcms/reed/reedbase.rs|76|init|pub fn init(&self) -> ReedResult<()>|Initialises all caches from CSV files.|None|ReedResult<()>|active
src/reedcms/reed/reedbase.rs|140|get|pub fn get(&self, request: ReedRequest) -> ReedResult<ReedResponse<String>>|Retrieves a value by key from the appropriate cache.|request: ReedRequest|ReedResult<ReedResponse<String>>|active
src/reedcms/reed/reedbase.rs|189|set|pub fn set(&self, request: ReedRequest) -> ReedResult<ReedResponse<String>>|Updates a key-value pair in the appropriate cache and persists to CSV.|request: ReedRequest|ReedResult<ReedResponse<String>>|active
src/reedcms/reedbase/get.rs|49|get|pub fn get( request: ReedRequest, cache: &HashMap<String, String>, ) -> ReedResult<ReedResponse<String>>|Retrieves a value by key from the cache.|request: ReedRequest; cache: &HashMap<String, String>|ReedResult<ReedResponse<String>>|active
src/reedcms/reedbase/get.rs|113|text|pub fn text(request: &ReedRequest) -> ReedResult<ReedResponse<String>>|Retrieves text content from ReedBase.|request: &ReedRequest|ReedResult<ReedResponse<String>>|active
src/reedcms/reedbase/get.rs|132|route|pub fn route(request: &ReedRequest) -> ReedResult<ReedResponse<String>>|Retrieves route from ReedBase.|request: &ReedRequest|ReedResult<ReedResponse<String>>|active
src/reedcms/reedbase/get.rs|151|meta|pub fn meta(request: &ReedRequest) -> ReedResult<ReedResponse<String>>|Retrieves metadata from ReedBase.|request: &ReedRequest|ReedResult<ReedResponse<String>>|active
src/reedcms/reedbase/get.rs|170|project|pub fn project(request: &ReedRequest) -> ReedResult<ReedResponse<String>>|Retrieves project configuration from ReedBase.|request: &ReedRequest|ReedResult<ReedResponse<String>>|active
src/reedcms/reedbase/get.rs|189|server|pub fn server(request: &ReedRequest) -> ReedResult<ReedResponse<String>>|Retrieves server configuration from ReedBase.|request: &ReedRequest|ReedResult<ReedResponse<String>>|active
src/reedcms/reedbase/get.rs|204|read_from_csv|fn read_from_csv(csv_path: &str, request: &ReedRequest) -> ReedResult<ReedResponse<String>>|Reads value from CSV file (placeholder implementation).|csv_path: &str; request: &ReedRequest|ReedResult<ReedResponse<String>>|active
src/reedcms/reedbase/get_test.rs|11|test_get_basic|fn test_get_basic()|No description|None|()|cfg_test
src/reedcms/reedbase/get_test.rs|33|test_get_with_language|fn test_get_with_language()|No description|None|()|cfg_test
src/reedcms/reedbase/get_test.rs|55|test_get_with_environment_fallback|fn test_get_with_environment_fallback()|No description|None|()|cfg_test
src/reedcms/reedbase/get_test.rs|78|test_get_environment_specific|fn test_get_environment_specific()|No description|None|()|cfg_test
src/reedcms/reedbase/get_test.rs|101|test_get_not_found|fn test_get_not_found()|No description|None|()|cfg_test
src/reedcms/reedbase/get_test.rs|118|test_get_performance|fn test_get_performance()|No description|None|()|cfg_test
src/reedcms/reedbase/get_test.rs|144|test_get_response_fields|fn test_get_response_fields()|No description|None|()|cfg_test
src/reedcms/reedbase/init.rs|50|init|pub fn init(request: ReedRequest) -> ReedResult<ReedResponse<HashMap<String, String>>>|Initialises in-memory cache from a CSV file.|request: ReedRequest|ReedResult<ReedResponse<HashMap<String, String>>>|active
src/reedcms/reedbase/init_test.rs|11|create_test_csv|fn create_test_csv(content: &str) -> PathBuf|No description|content: &str|PathBuf|cfg_test
src/reedcms/reedbase/init_test.rs|17|cleanup_test_file|fn cleanup_test_file(path: &PathBuf)|No description|path: &PathBuf|()|cfg_test
